Reaction,PubMed,Year
R-HSA-1234169,10944113,2000
R-HSA-1234169,10878807,2000
R-HSA-1234172,10973499,2000
R-HSA-1234172,10878807,2000
R-HSA-1234183,10823831,2000
R-HSA-1234183,10944113,2000
R-HSA-1234183,10878807,2000
R-HSA-1250220,10867024,2000
R-HSA-1250346,10722704,2000
R-HSA-1250348,10722704,2000
R-HSA-1250370,10722704,2000
R-HSA-1250372,10722704,2000
R-HSA-1250380,10722704,2000
R-HSA-1250383,10722704,2000
R-HSA-1251992,10744726,2000
R-HSA-1295599,10887178,2000
R-HSA-1297333,11080640,2000
R-HSA-1297354,11080640,2000
R-HSA-1306979,10722704,2000
R-HSA-1369065,10837493,2000
R-HSA-139895,10950869,2000
R-HSA-139899,10949026,2000
R-HSA-139917,10629050,2000
R-HSA-139920,11099414,2000
R-HSA-139941,11413485,2000
R-HSA-140216,10807576,2000
R-HSA-141139,10894160,2000
R-HSA-141156,10894160,2000
R-HSA-141367,11099414,2000
R-HSA-1433395,10884405,2000
R-HSA-1458875,11029007,2000
R-HSA-1467466,11123914,2000
R-HSA-1471338,10914484,2000
R-HSA-1475017,11121027,2000
R-HSA-1475025,11121027,2000
R-HSA-1482961,10893425,2000
R-HSA-1482962,10893425,2000
R-HSA-1482973,10893425,2000
R-HSA-1497878,10906340,2000
R-HSA-156661,11118221,2000
R-HSA-1566981,10809722,2000
R-HSA-157353,10879540,2000
R-HSA-157629,10958687,2000
R-HSA-157632,10882063,2000
R-HSA-157633,10958687,2000
R-HSA-157649,10958687,2000
R-HSA-157649,10882063,2000
R-HSA-158300,10781579,2000
R-HSA-158419,10781579,2000
R-HSA-159101,11073998,2000
R-HSA-159431,10884298,2000
R-HSA-159752,10917896,2000
R-HSA-159761,10917896,2000
R-HSA-159795,10917896,2000
R-HSA-159803,10917896,2000
R-HSA-159819,10917896,2000
R-HSA-159826,10917896,2000
R-HSA-1602368,11112443,2000
R-HSA-1602368,10681567,2000
R-HSA-1602368,11031251,2000
R-HSA-1602374,11112443,2000
R-HSA-1602374,10681567,2000
R-HSA-1602374,11031251,2000
R-HSA-1602377,11112443,2000
R-HSA-1602377,10681567,2000
R-HSA-1602377,11031251,2000
R-HSA-1602398,11112443,2000
R-HSA-1602398,10681567,2000
R-HSA-1602398,11031251,2000
R-HSA-1602417,11112443,2000
R-HSA-1602417,10681567,2000
R-HSA-1602417,11031251,2000
R-HSA-1602446,11112443,2000
R-HSA-1602446,10681567,2000
R-HSA-1602446,11031251,2000
R-HSA-1605591,10781797,2000
R-HSA-1605768,10861246,2000
R-HSA-1606273,10823942,2000
R-HSA-1606602,10993717,2000
R-HSA-162363,10779773,2000
R-HSA-162715,11102867,2000
R-HSA-162721,10835346,2000
R-HSA-162730,10944123,2000
R-HSA-162840,11102867,2000
R-HSA-163664,10698692,2000
R-HSA-163764,10869557,2000
R-HSA-163820,10917896,2000
R-HSA-164503,10954531,2000
R-HSA-164504,10723025,2000
R-HSA-164505,10723025,2000
R-HSA-164512,10723025,2000
R-HSA-164513,10723025,2000
R-HSA-164519,10723025,2000
R-HSA-164520,10723025,2000
R-HSA-164524,11038187,2000
R-HSA-164528,10723025,2000
R-HSA-164616,11074001,2000
R-HSA-164943,11070003,2000
R-HSA-164943,10618429,2000
R-HSA-1655842,10644685,2000
R-HSA-1655851,10805775,2000
R-HSA-166721,10639434,2000
R-HSA-166726,10925294,2000
R-HSA-166792,10925294,2000
R-HSA-167083,10757782,2000
R-HSA-167084,10866664,2000
R-HSA-167097,10723029,2000
R-HSA-167191,10866664,2000
R-HSA-167478,10916156,2000
R-HSA-1675824,10764818,2000
R-HSA-1675824,10806194,2000
R-HSA-1675836,11084340,2000
R-HSA-1675928,10805725,2000
R-HSA-1675928,10766823,2000
R-HSA-1675939,10805725,2000
R-HSA-1675939,10766823,2000
R-HSA-1675949,10753883,2000
R-HSA-1675949,10822173,2000
R-HSA-1675961,10805725,2000
R-HSA-1675961,10766823,2000
R-HSA-1675988,11084340,2000
R-HSA-1676024,10805725,2000
R-HSA-1676024,10766823,2000
R-HSA-1676109,10805725,2000
R-HSA-1676177,10753883,2000
R-HSA-1676177,11084340,2000
R-HSA-1676206,10805725,2000
R-HSA-1678694,11027606,2000
R-HSA-168053,10878576,2000
R-HSA-168136,10871633,2000
R-HSA-168140,10723127,2000
R-HSA-168166,10723127,2000
R-HSA-168312,11208147,2000
R-HSA-168324,11208147,2000
R-HSA-168848,10950869,2000
R-HSA-168849,10629050,2000
R-HSA-168857,11118210,2000
R-HSA-168896,10846107,2000
R-HSA-169921,10764645,2000
R-HSA-170149,11063929,2000
R-HSA-170161,10827953,2000
R-HSA-170704,10757782,2000
R-HSA-170964,10629055,2000
R-HSA-173111,10881997,2000
R-HSA-173488,10934479,2000
R-HSA-173769,10723025,2000
R-HSA-173771,10881997,2000
R-HSA-174070,10793135,2000
R-HSA-174088,10733526,2000
R-HSA-174171,10679238,2000
R-HSA-176054,10783391,2000
R-HSA-176116,10859164,2000
R-HSA-176264,10777662,2000
R-HSA-176474,11077054,2000
R-HSA-176585,11077054,2000
R-HSA-176669,11154739,2000
R-HSA-177692,10702308,2000
R-HSA-177694,11057907,2000
R-HSA-177920,10913131,2000
R-HSA-177924,10734310,2000
R-HSA-177927,10648629,2000
R-HSA-177939,10648629,2000
R-HSA-178208,11163210,2000
R-HSA-178218,11163210,2000
R-HSA-179467,10648629,2000
R-HSA-180855,10620603,2000
R-HSA-180905,10620603,2000
R-HSA-182795,11035788,2000
R-HSA-182795,10956669,2000
R-HSA-182859,11035788,2000
R-HSA-182859,10956669,2000
R-HSA-1839031,10887137,2000
R-HSA-1839031,10688839,2000
R-HSA-1839065,10688839,2000
R-HSA-1839094,10918587,2000
R-HSA-1839094,10652257,2000
R-HSA-1855162,11042108,2000
R-HSA-1855165,10777568,2000
R-HSA-1855166,10827188,2000
R-HSA-1855173,10827188,2000
R-HSA-1855177,11118617,2000
R-HSA-1855181,10827188,2000
R-HSA-1855193,10827188,2000
R-HSA-1855197,11042108,2000
R-HSA-1855198,10777568,2000
R-HSA-1855205,10866302,2000
R-HSA-1855223,10827188,2000
R-HSA-1855230,10827188,2000
R-HSA-1878002,11099377,2000
R-HSA-188544,11087364,2000
R-HSA-1888198,10918587,2000
R-HSA-188979,10769135,2000
R-HSA-1889955,10842173,2000
R-HSA-189439,10706561,2000
R-HSA-190687,10646523,2000
R-HSA-191114,10769135,2000
R-HSA-1912352,10935626,2000
R-HSA-1912355,10935626,2000
R-HSA-1912355,10935637,2000
R-HSA-1912369,10669757,2000
R-HSA-1912372,10935626,2000
R-HSA-1912378,10935626,2000
R-HSA-1912388,10713164,2000
R-HSA-191299,10666321,2000
R-HSA-191352,10698924,2000
R-HSA-191402,10896663,2000
R-HSA-191405,10896663,2000
R-HSA-191790,10851237,2000
R-HSA-191790,10725331,2000
R-HSA-192056,10655068,2000
R-HSA-192056,11060344,2000
R-HSA-192097,11067870,2000
R-HSA-192137,10749848,2000
R-HSA-192178,10748047,2000
R-HSA-192341,10706581,2000
R-HSA-192422,11040182,2000
R-HSA-192434,11040182,2000
R-HSA-192627,10920397,2000
R-HSA-192781,10920397,2000
R-HSA-192851,11252672,2000
R-HSA-192925,10920397,2000
R-HSA-193401,10749848,2000
R-HSA-193407,10749848,2000
R-HSA-193424,10749848,2000
R-HSA-193452,10655068,2000
R-HSA-193452,11060344,2000
R-HSA-193533,10706581,2000
R-HSA-193650,10764727,2000
R-HSA-193694,10747026,2000
R-HSA-193711,10749848,2000
R-HSA-193727,10749848,2000
R-HSA-193736,10655068,2000
R-HSA-193736,11060344,2000
R-HSA-193743,10749848,2000
R-HSA-193763,10655068,2000
R-HSA-193763,11060344,2000
R-HSA-193766,10749848,2000
R-HSA-193789,11067870,2000
R-HSA-193816,11067870,2000
R-HSA-194153,10987286,2000
R-HSA-194310,11004490,2000
R-HSA-194854,10655614,2000
R-HSA-194854,10676816,2000
R-HSA-194894,11130076,2000
R-HSA-195146,10655614,2000
R-HSA-195146,10676816,2000
R-HSA-195408,10842181,2000
R-HSA-195730,10890900,2000
R-HSA-1963589,10878805,2000
R-HSA-1971483,11056388,2000
R-HSA-1971483,10781601,2000
R-HSA-1980044,11006133,2000
R-HSA-1980048,10958687,2000
R-HSA-1980048,10934472,2000
R-HSA-1980056,10958687,2000
R-HSA-1980056,10934472,2000
R-HSA-1980061,10958687,2000
R-HSA-1981128,10934207,2000
R-HSA-1981157,10934207,2000
R-HSA-198813,10783391,2000
R-HSA-198818,10862609,2000
R-HSA-200421,11018120,2000
R-HSA-200680,10978331,2000
R-HSA-200720,10978331,2000
R-HSA-2012074,11121055,2000
R-HSA-201423,11121043,2000
R-HSA-201608,10823823,2000
R-HSA-201629,10899937,2000
R-HSA-201637,10891503,2000
R-HSA-201717,10698942,2000
R-HSA-2018682,10781596,2000
R-HSA-202144,10781589,2000
R-HSA-202164,10698680,2000
R-HSA-202212,11048639,2000
R-HSA-202237,10716940,2000
R-HSA-2022378,10924499,2000
R-HSA-2022378,10969042,2000
R-HSA-2022383,10899625,2000
R-HSA-202245,10811803,2000
R-HSA-202245,11752630,2000
R-HSA-202248,11048639,2000
R-HSA-2022851,10639137,2000
R-HSA-2022856,10639137,2000
R-HSA-2022919,10639137,2000
R-HSA-202331,11048639,2000
R-HSA-2023451,11121055,2000
R-HSA-2023456,10918587,2000
R-HSA-2023460,10918587,2000
R-HSA-202354,11048639,2000
R-HSA-2023971,10777568,2000
R-HSA-2023973,10777568,2000
R-HSA-202407,11048639,2000
R-HSA-2025890,10860980,2000
R-HSA-202604,10712517,2000
R-HSA-202722,10764623,2000
R-HSA-2028651,11118213,2000
R-HSA-202969,10748026,2000
R-HSA-2033472,10618369,2000
R-HSA-2033472,11121055,2000
R-HSA-2033474,10618369,2000
R-HSA-2033474,11121055,2000
R-HSA-2033476,11055896,2000
R-HSA-2033479,11055896,2000
R-HSA-2033485,11055896,2000
R-HSA-2033490,11055896,2000
R-HSA-203774,10790433,2000
R-HSA-203973,10825291,2000
R-HSA-203973,10982397,2000
R-HSA-203977,10825291,2000
R-HSA-203977,10982397,2000
R-HSA-203979,10825291,2000
R-HSA-203979,10982397,2000
R-HSA-204008,10825291,2000
R-HSA-204008,11035026,2000
R-HSA-204008,10982397,2000
R-HSA-204392,10921872,2000
R-HSA-204600,10880960,2000
R-HSA-2046083,10970790,2000
R-HSA-2046088,10899997,2000
R-HSA-2046092,10769175,2000
R-HSA-2046094,10970790,2000
R-HSA-2046222,11042394,2000
R-HSA-204871,11191051,2000
R-HSA-205321,10884405,2000
R-HSA-205328,10679268,2000
R-HSA-2076392,10639137,2000
R-HSA-2076419,10644753,2000
R-HSA-2076508,10677367,2000
R-HSA-209760,11085925,2000
R-HSA-210274,10604985,2000
R-HSA-210274,10940905,2000
R-HSA-210291,10858437,2000
R-HSA-210444,11001057,2000
R-HSA-210974,11191051,2000
R-HSA-211247,10713148,2000
R-HSA-211919,10791960,2000
R-HSA-211950,11012668,2000
R-HSA-212007,10823918,2000
R-HSA-212356,11112321,2000
R-HSA-2128994,10757800,2000
R-HSA-2130349,10748235,2000
R-HSA-2130706,10809954,2000
R-HSA-213406,11048639,2000
R-HSA-213407,11048639,2000
R-HSA-2134506,10877843,2000
R-HSA-216058,11054877,2000
R-HSA-2161779,10837478,2000
R-HSA-2161844,10837478,2000
R-HSA-2161948,10692117,2000
R-HSA-2162186,10777520,2000
R-HSA-2162193,10777520,2000
R-HSA-2167876,11163210,2000
R-HSA-2168923,11119712,2000
R-HSA-2169050,11163210,2000
R-HSA-2172183,10679020,2000
R-HSA-2173778,10686426,2000
R-HSA-2173781,10651831,2000
R-HSA-2187264,10734051,2000
R-HSA-2187264,10772654,2000
R-HSA-2187264,10938017,2000
R-HSA-2187309,11013220,2000
R-HSA-2197588,11101851,2000
R-HSA-2197691,10878810,2000
R-HSA-2197691,10781580,2000
R-HSA-2213200,10966814,2000
R-HSA-2213240,10639150,2000
R-HSA-2220944,10882063,2000
R-HSA-2220982,10713164,2000
R-HSA-2220988,10879540,2000
R-HSA-2267372,11042108,2000
R-HSA-2309779,10966456,2000
R-HSA-2328033,10646116,2000
R-HSA-2395328,10930463,2000
R-HSA-2396599,10811803,2000
R-HSA-2396606,10811803,2000
R-HSA-2408509,11265756,2000
R-HSA-2408509,10970870,2000
R-HSA-2408525,10679223,2000
R-HSA-2408540,10679223,2000
R-HSA-2424254,11060341,2000
R-HSA-2424476,11094073,2000
R-HSA-2424476,10744696,2000
R-HSA-2424485,11048639,2000
R-HSA-2426148,10759542,2000
R-HSA-2464803,10753906,2000
R-HSA-2464810,10852960,2000
R-HSA-2466764,10852960,2000
R-HSA-2466846,10852960,2000
R-HSA-2467665,10673326,2000
R-HSA-2467798,11081627,2000
R-HSA-2467811,11081627,2000
R-HSA-2484965,10713152,2000
R-HSA-2584246,10676965,2000
R-HSA-2586559,10944457,2000
R-HSA-265295,10922363,2000
R-HSA-265424,10673366,2000
R-HSA-265427,10640428,2000
R-HSA-265429,10982388,2000
R-HSA-265682,11078440,2000
R-HSA-265682,10868950,2000
R-HSA-265682,10866047,2000
R-HSA-265783,11099417,2000
R-HSA-2671862,10688912,2000
R-HSA-2671885,10767424,2000
R-HSA-2682349,10720933,2000
R-HSA-2682349,10642508,2000
R-HSA-2730752,10882063,2000
R-HSA-2730836,11090634,2000
R-HSA-2730841,11007481,2000
R-HSA-2730861,10882101,2000
R-HSA-2730867,11030334,2000
R-HSA-2730872,11015619,2000
R-HSA-2744228,10831588,2000
R-HSA-2744349,10950931,2000
R-HSA-2768993,11006133,2000
R-HSA-2855020,10830164,2000
R-HSA-2855054,10679061,2000
R-HSA-2855125,11012776,2000
R-HSA-2972949,10716450,2000
R-HSA-2972966,11077116,2000
R-HSA-2972966,10804184,2000
R-HSA-2993814,10677481,2000
R-HSA-2993898,10908652,2000
R-HSA-3000103,10887099,2000
R-HSA-3238694,10694878,2000
R-HSA-3299569,10831834,2000
R-HSA-3299569,11136974,2000
R-HSA-3318415,10821277,2000
R-HSA-3321883,10786633,2000
R-HSA-3322427,10775268,2000
R-HSA-3322427,10769018,2000
R-HSA-3322427,11050151,2000
R-HSA-3323013,10833429,2000
R-HSA-3323013,10919671,2000
R-HSA-3451153,11080158,2000
R-HSA-352108,10930503,2000
R-HSA-352119,10891391,2000
R-HSA-352174,10823827,2000
R-HSA-352379,10698697,2000
R-HSA-352385,10698697,2000
R-HSA-3645778,10789724,2000
R-HSA-3645786,10789724,2000
R-HSA-3702153,10615055,2000
R-HSA-3702184,10615055,2000
R-HSA-3713560,10615055,2000
R-HSA-372448,10642534,2000
R-HSA-372519,11053835,2000
R-HSA-372697,10777559,2000
R-HSA-373074,10640743,2000
R-HSA-373086,10725696,2000
R-HSA-373086,10725697,2000
R-HSA-373086,10781587,2000
R-HSA-373358,11060282,2000
R-HSA-373746,10648410,2000
R-HSA-373748,11114375,2000
R-HSA-375135,10706100,2000
R-HSA-376122,10925149,2000
R-HSA-376141,10892742,2000
R-HSA-376200,10863037,2000
R-HSA-376357,11101518,2000
R-HSA-3769401,11137016,2000
R-HSA-3769447,10904264,2000
R-HSA-3772430,10898789,2000
R-HSA-3782637,10926844,2000
R-HSA-3782637,10748112,2000
R-HSA-3788075,10986281,2000
R-HSA-3791149,10986281,2000
R-HSA-3791319,10809722,2000
R-HSA-379393,10889531,2000
R-HSA-379426,10903140,2000
R-HSA-380200,10684970,2000
R-HSA-380222,10828066,2000
R-HSA-380239,10764807,2000
R-HSA-380294,11076968,2000
R-HSA-381091,11069889,2000
R-HSA-381109,10835430,2000
R-HSA-381109,11069889,2000
R-HSA-381135,11163209,2000
R-HSA-381412,10912521,2000
R-HSA-381496,10810289,2000
R-HSA-381503,10951195,2000
R-HSA-381518,10898936,2000
R-HSA-381545,10614670,2000
R-HSA-381545,10810289,2000
R-HSA-381608,11071853,2000
R-HSA-381668,11071853,2000
R-HSA-382553,11095984,2000
R-HSA-382553,10873640,2000
R-HSA-382560,10922475,2000
R-HSA-382575,10777694,2000
R-HSA-382613,10777694,2000
R-HSA-382613,10704444,2000
R-HSA-383373,10866201,2000
R-HSA-3858482,11101902,2000
R-HSA-3858482,10698942,2000
R-HSA-3858491,10862746,2000
R-HSA-388809,10799894,2000
R-HSA-388829,10694513,2000
R-HSA-389352,10849438,2000
R-HSA-389354,10849438,2000
R-HSA-389424,11030716,2000
R-HSA-389491,11024015,2000
R-HSA-389788,10975528,2000
R-HSA-389842,10777549,2000
R-HSA-389842,10978532,2000
R-HSA-389862,10777549,2000
R-HSA-389862,10978532,2000
R-HSA-389897,11060344,2000
R-HSA-389897,11060359,2000
R-HSA-389969,10831612,2000
R-HSA-390224,10706581,2000
R-HSA-390427,10692424,2000
R-HSA-390593,10747208,2000
R-HSA-390595,10747208,2000
R-HSA-390597,10747208,2000
R-HSA-390598,10747208,2000
R-HSA-390886,11118334,2000
R-HSA-391941,10934230,2000
R-HSA-391943,10851239,2000
R-HSA-392749,10804209,2000
R-HSA-3928578,10848605,2000
R-HSA-3928601,10995436,2000
R-HSA-3928619,11134074,2000
R-HSA-3928620,11134074,2000
R-HSA-3928651,10769020,2000
R-HSA-3965446,10858654,2000
R-HSA-398193,11015615,2000
R-HSA-399933,10679438,2000
R-HSA-399936,10934324,2000
R-HSA-400143,11330046,2000
R-HSA-400183,11330046,2000
R-HSA-400204,11330046,2000
R-HSA-400382,10790862,2000
R-HSA-400682,11035813,2000
R-HSA-4084976,10749855,2000
R-HSA-4084980,11062056,2000
R-HSA-4084980,10742600,2000
R-HSA-4084994,10861246,2000
R-HSA-416510,10861009,2000
R-HSA-416516,10727532,2000
R-HSA-4167511,10677481,2000
R-HSA-417842,11004484,2000
R-HSA-417858,10753868,2000
R-HSA-418874,10995436,2000
R-HSA-419087,10652353,2000
R-HSA-419389,10727522,2000
R-HSA-419428,10799507,2000
R-HSA-419428,10617617,2000
R-HSA-419428,10753843,2000
R-HSA-419861,10632589,2000
R-HSA-420202,11060443,2000
R-HSA-420274,10698200,2000
R-HSA-420818,11163209,2000
R-HSA-425483,10978526,2000
R-HSA-425678,10662833,2000
R-HSA-426240,11080611,2000
R-HSA-428007,11741232,2000
R-HSA-428127,10722674,2000
R-HSA-428214,10802064,2000
R-HSA-428214,10751414,2000
R-HSA-428214,10947957,2000
R-HSA-428273,10802064,2000
R-HSA-428273,10751414,2000
R-HSA-428273,10947957,2000
R-HSA-428296,10875929,2000
R-HSA-428531,10805734,2000
R-HSA-428534,10892742,2000
R-HSA-428585,10947946,2000
R-HSA-428676,11018465,2000
R-HSA-428681,11018465,2000
R-HSA-428888,10892742,2000
R-HSA-429016,10779545,2000
R-HSA-429036,10860667,2000
R-HSA-429094,10821868,2000
R-HSA-429094,10970791,2000
R-HSA-429594,11068039,2000
R-HSA-429594,11027560,2000
R-HSA-429955,10637334,2000
R-HSA-429992,10882133,2000
R-HSA-430076,10627461,2000
R-HSA-430135,10671560,2000
R-HSA-430201,10747096,2000
R-HSA-432010,11034202,2000
R-HSA-432049,11027599,2000
R-HSA-432054,11034202,2000
R-HSA-432065,11076974,2000
R-HSA-432110,10896934,2000
R-HSA-432195,10649434,2000
R-HSA-432956,10637308,2000
R-HSA-433101,10794676,2000
R-HSA-433114,11161786,2000
R-HSA-4331331,10807576,2000
R-HSA-4332359,10777564,2000
R-HSA-4332390,10858654,2000
R-HSA-433698,10590411,2000
R-HSA-435349,10625641,2000
R-HSA-4396382,10964718,2000
R-HSA-4396402,10964718,2000
R-HSA-4420107,10749680,2000
R-HSA-4420143,10692392,2000
R-HSA-442422,10681536,2000
R-HSA-442586,10995437,2000
R-HSA-442586,10724160,2000
R-HSA-443402,10887121,2000
R-HSA-443978,10706668,2000
R-HSA-443997,10684912,2000
R-HSA-444007,10973981,2000
R-HSA-444393,11062476,2000
R-HSA-444393,10852913,2000
R-HSA-444416,11062476,2000
R-HSA-444433,11068039,2000
R-HSA-444433,10677542,2000
R-HSA-445064,10818153,2000
R-HSA-445071,10804209,2000
R-HSA-445071,10747093,2000
R-HSA-445079,10818153,2000
R-HSA-446083,10811835,2000
R-HSA-446218,10704531,2000
R-HSA-446221,11082198,2000
R-HSA-446277,11062476,2000
R-HSA-446277,10852913,2000
R-HSA-446868,10854325,2000
R-HSA-446870,10882101,2000
R-HSA-447226,10899108,2000
R-HSA-448480,10875937,2000
R-HSA-448955,10805738,2000
R-HSA-450387,11018049,2000
R-HSA-450494,11018049,2000
R-HSA-450971,10673423,2000
R-HSA-451377,10611248,2000
R-HSA-451942,10825200,2000
R-HSA-453338,10949035,2000
R-HSA-453339,10949035,2000
R-HSA-453342,10949035,2000
R-HSA-453356,10949035,2000
R-HSA-453358,10949035,2000
R-HSA-4551451,11030334,2000
R-HSA-4641229,10831834,2000
R-HSA-4641342,10862613,2000
R-HSA-4641345,10862613,2000
R-HSA-4641362,10759568,2000
R-HSA-4827382,10949293,2000
R-HSA-482804,10799505,2000
R-HSA-482812,10799505,2000
R-HSA-504054,10899599,2000
R-HSA-507868,11076974,2000
R-HSA-507868,11034202,2000
R-HSA-507868,11027599,2000
R-HSA-507868,11001937,2000
R-HSA-507869,11027599,2000
R-HSA-507870,11076974,2000
R-HSA-507870,11034202,2000
R-HSA-507870,11027599,2000
R-HSA-507870,11001937,2000
R-HSA-507871,11027599,2000
R-HSA-507873,11027599,2000
R-HSA-507875,11027599,2000
R-HSA-508162,10807576,2000
R-HSA-508163,10807576,2000
R-HSA-508282,10825200,2000
R-HSA-5210892,10828989,2000
R-HSA-5210923,10828989,2000
R-HSA-5211387,11104681,2000
R-HSA-5211391,11104681,2000
R-HSA-5211405,11104681,2000
R-HSA-5218820,11007481,2000
R-HSA-5218845,10802064,2000
R-HSA-5218852,10677529,2000
R-HSA-5223317,10748049,2000
R-HSA-5244397,10932256,2000
R-HSA-5250531,11063737,2000
R-HSA-5251959,10954706,2000
R-HSA-5323526,10684251,2000
R-HSA-532549,10980531,2000
R-HSA-532667,10929008,2000
R-HSA-532678,10788335,2000
R-HSA-5334050,10919662,2000
R-HSA-5340560,10694878,2000
R-HSA-5358343,10984056,2000
R-HSA-5358510,11005803,2000
R-HSA-5358525,10938287,2000
R-HSA-5358525,10660545,2000
R-HSA-5358912,10660545,2000
R-HSA-5368580,10921920,2000
R-HSA-5368580,10944533,2000
R-HSA-5368582,10944533,2000
R-HSA-548884,10694380,2000
R-HSA-548890,10929008,2000
R-HSA-549304,10966924,2000
R-HSA-5577050,10646604,2000
R-HSA-5577234,10729221,2000
R-HSA-5577234,10676964,2000
R-HSA-5578777,10913253,2000
R-HSA-5578783,10880574,2000
R-HSA-5603114,10644686,2000
R-HSA-5607004,11035113,2000
R-HSA-5607733,11053425,2000
R-HSA-5607744,11090634,2000
R-HSA-5607750,10779524,2000
R-HSA-5607759,10882101,2000
R-HSA-561059,10660625,2000
R-HSA-561072,10966924,2000
R-HSA-5621571,11017109,2000
R-HSA-5621615,10721994,2000
R-HSA-5622134,10839978,2000
R-HSA-5623632,10753910,2000
R-HSA-5623667,10753910,2000
R-HSA-5627775,10975528,2000
R-HSA-5628905,11029283,2000
R-HSA-5628905,11034341,2000
R-HSA-5632646,10966113,2000
R-HSA-5632646,11027307,2000
R-HSA-5632887,10716435,2000
R-HSA-5632887,10980602,2000
R-HSA-5633414,10777207,2000
R-HSA-5637765,10648629,2000
R-HSA-5653873,10759149,2000
R-HSA-5654159,10652257,2000
R-HSA-5654163,10652257,2000
R-HSA-5654167,10652257,2000
R-HSA-5654224,10652257,2000
R-HSA-5654399,10629055,2000
R-HSA-5654409,10629055,2000
R-HSA-5654422,10629055,2000
R-HSA-5654569,10629055,2000
R-HSA-5654571,10629055,2000
R-HSA-5654603,10629055,2000
R-HSA-5654623,10629055,2000
R-HSA-5654651,10629055,2000
R-HSA-5655233,10918587,2000
R-HSA-5655244,10918587,2000
R-HSA-5655244,10652257,2000
R-HSA-5655266,10918587,2000
R-HSA-5655295,10918587,2000
R-HSA-5655313,10918587,2000
R-HSA-5655313,10652257,2000
R-HSA-5655343,10918587,2000
R-HSA-5655343,10652257,2000
R-HSA-5655348,10918587,2000
R-HSA-5655892,11058110,2000
R-HSA-5655892,10887153,2000
R-HSA-5655965,11006276,2000
R-HSA-5656105,10984059,2000
R-HSA-5656158,10984059,2000
R-HSA-5657651,10747039,2000
R-HSA-5662598,10830841,2000
R-HSA-5662598,10716985,2000
R-HSA-5662904,10952395,2000
R-HSA-5663232,10958683,2000
R-HSA-5665659,10958683,2000
R-HSA-5666104,10678165,2000
R-HSA-5666178,10873388,2000
R-HSA-5666216,10940294,2000
R-HSA-5667052,10591629,2000
R-HSA-5668605,11090627,2000
R-HSA-5668932,10639334,2000
R-HSA-5668984,10748018,2000
R-HSA-5669035,10615125,2000
R-HSA-5671763,10924361,2000
R-HSA-5672083,10913441,2000
R-HSA-5672954,10891492,2000
R-HSA-5672969,10712905,2000
R-HSA-5672969,11032810,2000
R-HSA-5672972,10725339,2000
R-HSA-5672972,10891492,2000
R-HSA-5675417,10757792,2000
R-HSA-5683801,10724175,2000
R-HSA-5684887,10859164,2000
R-HSA-5685296,10625644,2000
R-HSA-5686642,10921897,2000
R-HSA-5688786,10915768,2000
R-HSA-5688834,10915768,2000
R-HSA-5691000,10734143,2000
R-HSA-5691000,11007478,2000
R-HSA-5691150,10802645,2000
R-HSA-5693542,11080452,2000
R-HSA-5693549,10959836,2000
R-HSA-5693551,11114888,2000
R-HSA-5693551,10866324,2000
R-HSA-5693574,10757784,2000
R-HSA-5693580,10921897,2000
R-HSA-5693593,11006276,2000
R-HSA-5693593,10856253,2000
R-HSA-5693593,10801132,2000
R-HSA-5693598,10802669,2000
R-HSA-5693598,10766245,2000
R-HSA-5693602,10959836,2000
R-HSA-5693604,10757784,2000
R-HSA-5693615,10572166,2000
R-HSA-5694077,11154734,2000
R-HSA-5694418,10679020,2000
R-HSA-5694418,10903204,2000
R-HSA-5694428,10652252,2000
R-HSA-5694446,10747087,2000
R-HSA-5694522,10825291,2000
